,finger x,finger y,finger z
497,-151.83617044112196,-26.089153876533544,-141.52233637828272
498,-144.3047566323017,-17.163048384986723,-117.54045870410756
499,-136.2431399876982,-7.297821078999789,-91.71950728369139
500,-126.77543705237326,2.675701908991357,-66.27840649803707
501,-115.20478423432223,11.861265364856877,-43.366120454639386
502,-101.35769926485239,19.516955877620035,-24.45125630139744
503,-85.61319249172783,25.166971792913273,-10.126483291441613
504,-68.65277128969893,28.589649763475222,-0.30425988170756924
505,-51.178894743401315,29.784598329818834,5.532902578586629
506,-33.73816654051609,28.952554729727353,8.156653261969904
507,-16.65993294109569,26.46927873996674,8.468724436273778
508,-0.07745052951690923,22.8505969429591,7.422631829699711
509,16.005509225415437,18.71210479040286,5.994814956915118
510,31.641334749622274,14.730654529543585,5.183620361866925
511,46.88404763000875,11.61091698982375,6.003329691777193
512,61.761290850995465,10.048200085215342,9.461706531954661
513,76.27693417077097,10.681416759574347,16.513933857910335
514,90.45000015557036,14.035169724685659,27.96926087589169
515,104.3828388651562,20.447238377066412,44.34053346499623
516,118.32791081768335,29.989548151142742,65.67821295441733
517,132.71501830450205,42.41483779448885,91.46746091657754
518,148.11413477634972,57.15901119422284,120.63866107682352
519,165.14211183830696,73.39823118483224,151.67997765477816
520,184.34925791955692,90.14015906746664,182.81353745370322
521,206.1228601905256,106.33439276095658,212.1986268126399
522,230.62723415372943,120.99397435355286,238.1333399070149
523,257.77502577675904,133.3099164967564,259.23872134210944
524,287.2170786867798,142.73800086770194,274.60286236804166
525,318.3664325918514,149.0516139876803,283.85142010546093
526,350.4877712119736,152.35809204695272,287.1330215546433
527,382.83671291089405,153.0774709938285,285.03927800009876
528,414.803345002035,151.89056506935117,278.4802387000678
529,446.0201290705612,149.65946684736053,268.52848042531986
530,476.37343324288395,147.3181995748476,256.2614967416756
531,505.90604119564375,145.73610692624328,242.63467292628516
532,534.702663862241,145.57141931546624,228.39184318393
533,562.8357471714338,147.1563624145844,214.01473686332295
534,590.353093734997,150.45535172933455,199.72418980943996
535,617.256508813,155.09871092078953,185.53820120746155
536,643.4621644944514,160.46673843317194,171.3608064265104
537,668.787492011333,165.80426257579717,157.0632406564556
538,692.9947700169237,170.34998075326513,142.5421686079771
539,715.8495495025718,173.4613381501262,127.75582381329542
540,737.151310479959,174.71370381925055,112.7389914547905
541,756.7569533328892,173.9520665649934,97.59682468294173
542,774.6140588133414,171.28663736432514,82.48037971508992
543,790.7812026204297,167.0449367460236,67.55808073353542
544,805.4387714113816,161.69618846620182,52.993823331824785
545,818.8963471811661,155.7591573847148,38.92708797543243
546,831.5566348404531,149.70974216493715,25.45113504320362
547,843.8332450095913,143.90691727913918,12.5882369665824
548,856.0761508197104,138.5497533779514,0.26385199565659434
549,868.524964880173,133.66822244495324,-11.701679497731377
550,881.2559951523724,129.13795216062596,-23.564677840081316
551,894.1055242480402,124.70896791460007,-35.59344771127648
552,906.6142748522026,120.04945854378235,-47.98343264520888
553,918.0425960394132,114.80371670110401,-60.78622107489551
554,927.4552530835507,108.65387792586034,-73.88342958978811
555,933.8406868761666,101.37391847577248,-87.00753624399837
556,936.2317987247337,92.86075749394485,-99.80539657089871
557,933.8188192603809,83.12760575297773,-111.93640287595485
558,926.0468084103763,72.26744233698668,-123.16940547965771
559,912.6659338490697,60.411107231438166,-133.4393270229741
560,893.6989129885262,47.69323657319546,-142.85468652750666
561,869.3466960846052,34.23110876340729,-151.66410689550247
562,839.9175377140864,20.123966786179892,-160.19078078281711
563,805.8317597103155,5.471860861469224,-168.7509402363112
564,767.6626100984691,-9.601600798845311,-177.5797617198922
565,726.1471693951194,-24.93789552763559,-186.7879129151122
566,682.1542725249117,-40.34005876602009,-196.35248435379094
567,636.6200187246989,-55.56818913524353,-206.12155177668168
568,590.4538210331367,-70.33995671557847,-215.8220585631314
569,544.4554577158272,-84.33765898912071,-225.07711002986497
570,499.274461371499,-97.21222123031481,-233.42981994635093
571,455.3700081699077,-108.58451541617598,-240.3653327775075
572,412.92732630876117,-118.05132439346977,-245.3287509569728
573,371.7722596217783,-125.2008783264813,-247.74194352005276
574,331.4071089641146,-129.64592717639079,-247.02471482427234
575,291.2775207956457,-131.07206259299176,-242.6278535753612
576,251.19566937220839,-129.27439033457944,-234.08009938147157
577,211.57593358728377,-124.16633858329362,-221.0408282345142
578,173.23912404035013,-115.78876636694702,-203.36422110763274
579,137.0396679064072,-104.35444801140648,-181.20568833997598
580,103.69046845598007,-90.32483785536982,-155.187815256991
581,73.80245791139828,-74.49946391358964,-126.61084193263328
582,47.92283366170125,-58.034793682423924,-97.54601468550473
583,26.371467532570136,-42.222766905894105,-70.46006543612604
584,8.943692441178541,-28.09189719326355,-47.409164228851
585,-5.184002464531545,-16.18296136484787,-29.465791487476967
586,-17.215516221938287,-6.608618234487551,-16.74752797905965
587,-28.365305082203918,0.8118398684828776,-8.740439838102354
588,-39.56547272169075,6.453708202407427,-4.59255789187063
589,-51.34609770701104,10.796636302792706,-3.319587163040705
590,-63.88697931957665,14.337638923372253,-3.9322045602290245
591,-77.13827385232719,17.523936396258932,-5.490490950166738
592,-90.91689029845895,20.730329445356688,-7.111561094844898
593,-104.97903338533376,24.303106783420958,-7.9482755571675945
594,-119.09238115711673,28.631494355067844,-7.144405218057592
595,-133.10085057067056,34.177895464026165,-3.790765076701952
596,-146.9682527210523,41.45459780234262,3.081657906744528
597,-160.79764493807147,50.968823219093906,14.44587413346543
598,-174.8263757319819,63.13404457576155,31.14949816284085
599,-189.3928076928404,78.14026766512683,53.72263063252358
600,-204.88851197612235,95.8175812709996,82.17732887858142
601,-221.7206991739289,115.5749681700513,115.89941112992719
602,-240.2774729613384,136.47420728096904,153.70528174732812
603,-260.8615061323434,157.40262534889382,194.02892494034597
604,-283.57991702993957,177.25501274181,235.14626672038563
605,-308.2387324536455,195.06432512895344,275.3781799656014
606,-334.3960734102893,210.0674770867954,313.250084340825
607,-361.72174286036807,221.72494401644371,347.591512760788
608,-390.3924821796636,229.71367273179055,377.55886237637526
609,-420.9855134978966,233.89831414257145,402.5829807527348
610,-453.94715828732046,234.29591374833336,422.28359360021983
611,-489.2508437683034,231.05009579815317,436.4075473129052
612,-526.4333974427586,224.40981568875173,444.806567042149
613,-564.7261841763367,214.70712211205267,447.4349496193417
614,-603.1549461698518,202.33832008104002,444.3633718403346
615,-640.6810023490266,187.7502439355041,435.81084453290674
616,-676.3522687186878,171.42806142583566,422.1731632600605
617,-709.38913439754,153.87946537605757,404.0220871972977
618,-739.2251665363432,135.60685959106422,382.0640223792875
619,-765.5170647381766,117.06681464787039,357.0660482480665
620,-788.1099260108897,98.63643916041553,329.775167521424
621,-806.9995438168007,80.60335457451373,300.85753265985994
622,-822.3339491993045,63.17372590558179,270.87104917643853
623,-834.4147564951783,46.48375298738472,240.2658666836075
624,-843.6345095668827,30.60304805617875,209.3941600645266
625,-850.3735587745922,15.533391384426665,178.5199256755945
626,-854.9419252011461,1.2190314282136683,147.83523759147778
627,-857.579190766586,-12.427740289538747,117.48749973100026
628,-858.4672534954336,-25.497091656031756,87.61553589282123
629,-857.7403061549802,-38.05993346345815,58.38457107570605
630,-855.4853849804829,-50.16036977711025,30.001610768582765
631,-851.7446877704983,-61.819091157385486,2.7039512671169774
632,-846.5491279362993,-73.03896521202091,-23.27023167222464
633,-839.9388704747607,-83.80687925049557,-47.71699937457541
634,-831.9146834061755,-94.0879965588266,-70.49370540055833
635,-822.3907183459075,-103.8151809305603,-91.52569354067275
636,-811.2228058809876,-112.88301950639834,-110.79007974988286
637,-798.2612270510785,-121.15015493759529,-128.2862415317556
638,-783.3891974623909,-128.45030392848855,-144.00788215040274
639,-766.5657358293458,-134.6125437540735,-157.9307391059146
640,-747.8460282563262,-139.48493870336875,-170.02301555238654
641,-727.3700321243198,-142.95740435792936,-180.26777371960458
642,-705.3663334417095,-144.98597043163386,-188.68268036139568
643,-682.1609507406237,-145.6136085539299,-195.33771026779158
644,-658.1515590703973,-144.97837170864614,-200.36909527800793
645,-633.7607479291876,-143.3061801770279,-203.98061614326758
646,-609.3883409221803,-140.89076167677206,-206.4383761160915
647,-585.3678699060297,-138.06884493392602,-208.0682123801747
648,-561.9451592601905,-135.19794189951995,-209.25020274840378
649,-539.2831013469745,-132.63359720269818,-210.40346791146902
650,-517.455624845212,-130.69990083966587,-211.95729884597725
651,-496.42895626662664,-129.65214203863695,-214.30596156720406
652,-476.0900060518978,-129.6383187559087,-217.7527332270266
653,-456.3239431717676,-130.67599881207315,-222.45465860389226
654,-437.071082128071,-132.65573585228196,-228.37877886876788
655,-418.32763484890023,-135.36161736985264,-235.2815570522404
656,-400.10081928195973,-138.49697852761977,-242.72513361206282
657,-382.33851379104067,-141.71868532903886,-250.1321323611565
658,-364.889908960663,-144.6808064284184,-256.8647544929217
659,-347.5509845706455,-147.07106952167237,-262.30776212540616
660,-330.13976972581105,-148.62380530425412,-265.93290159936254
661,-312.51535809765585,-149.1143309843963,-267.3357371965599
662,-294.5529438083909,-148.35555291077185,-266.2565594638107
663,-276.11332047471393,-146.20844923348386,-262.5955016002912
664,-257.01935147107946,-142.60125038658344,-256.41417626638406
665,-237.08340746097178,-137.54894254041972,-247.9150162405439
666,-216.2060883929584,-131.16525515258104,-237.40606522421447
667,-194.46623059732815,-123.65791090128653,-225.25649568827433
668,-172.12349720116293,-115.3012051454283,-211.8375530637513
669,-149.5646419439325,-106.3935740616202,-197.45580816012165
670,-127.2560239734446,-97.21836543406681,-182.30067045368602
671,-105.69850644995427,-88.0153516104869,-166.42323277987447
672,-85.36289299429711,-78.96304160375678,-149.7522260842099
673,-66.61631743153862,-70.1803704511832,-132.15288970859308
674,-49.65309494839687,-61.75491285863188,-113.53406280957978
675,-34.423033332871,-53.79462952258507,-94.00086553745712
676,-20.54621350855257,-46.49982249718221,-74.04171981507713
677,-7.290602392394874,-40.21957940013721,-54.63716189335565
678,6.238635241686552,-35.39113872957955,-37.053791759199314
679,20.753172018409316,-32.32839174925317,-22.3462151747178
680,36.56670792065597,-31.016086801827214,-10.987547864791836
681,53.64461906260232,-31.081377515569386,-2.8721619310476676
682,71.7754266513495,-31.924274651331075,2.4845001450990445
683,90.69704371567155,-32.86903501226135,5.75675936299147
684,110.14420810784742,-33.25841065326074,7.6803302394807815
685,129.84585058075027,-32.511681930792236,8.975582816381333
686,149.48474794979916,-30.17648031447351,10.308051302458043
687,168.67356366934416,-25.969245437259758,12.258545235350748
688,187.01464684130542,-19.795657266392652,15.283378798895075
689,204.2041964980541,-11.75503622957308,19.67192215051039
690,220.09032644197646,-2.1357152722885075,25.512244152842367
691,234.67103894390817,8.605834503306653,32.6879215114273
692,248.05454268356897,19.90766387901033,40.94841445835007
693,260.3705421223452,31.212144545648357,50.048119273178756
694,271.67126279012876,42.08018202859165,59.88277568134226
695,281.9180849623706,52.256683044809904,70.55113895624876
696,291.04995165063485,61.669678308469145,82.31493583989024
697,299.05251526537313,70.38003477035915,95.48622466697276
698,306.0090300135201,78.51399463338282,110.29584848670649
699,312.139323410598,86.20958217816366,126.77682619422103
700,317.8269381016605,93.58601888786922,144.68260486024943
701,323.6359829106519,100.72599300187335,163.46105084676933
702,330.2790958507771,107.66563855740685,182.29461835556117
703,338.5306729920359,114.39235607011256,200.19502390663035
704,349.1314615295735,120.84561181777786,216.13064267324768
705,362.68951651576486,126.9235063106322,229.16964959800356
706,379.5862071932845,132.5064782998453,238.6141373730464
707,399.94066996229094,137.4925027536591,244.0980119153542
708,423.6470196761246,141.82635665110155,245.6457188904828
709,450.4274717445611,145.51768363911322,243.69180558025593
710,479.84715300349023,148.64619147488156,239.040750513019
711,511.2979114031049,151.3463074879624,232.75787566935247
712,544.0017882860388,153.76669058402825,226.00266057081518
713,577.0823579725502,156.01231860713227,219.82620806050423
714,609.6934536833913,158.08872419800934,214.9822061847271
715,641.1361876026192,159.8668207870162,211.8040519545632
716,670.9250912263514,161.08094341812063,210.16670906409462
717,698.7967151681075,161.3670133258296,209.53603126092358
718,724.6345072067513,160.33137874092773,209.10246338327278
719,748.3612457075708,157.62890545079244,207.9634254666729
720,769.9127788182309,153.02750657465936,205.2953285682122
721,789.2727390652681,146.4395545588033,200.47884652997715
722,806.4827268314687,137.9210308090748,193.16695594291744
723,821.6354001041708,127.65156614229056,183.29445262303244
724,834.8832157598381,115.89884309803722,171.04249123974034
725,846.4489445445977,102.97261784862144,156.77912137346084
726,856.5971404461976,89.17837889707414,140.98909207252854
727,865.579440908931,74.77570732125116,124.19743235484226
728,873.6227857097418,59.94720058877334,106.89538027924606
729,880.9483879746267,44.78494389049814,89.48539620262608
730,887.7446937564173,29.297548263635065,72.24806843190557
731,894.1119154012398,13.43959685995344,55.32552156469528
732,900.0401681001051,-2.8404298189173005,38.7292296703059
733,905.3889463143463,-19.548500533666413,22.371964421985524
734,909.8551794793366,-36.59879902561869,6.105992777859726
735,912.999470481509,-53.773423025091915,-10.246362593209213
736,914.3127905125112,-70.69997986840804,-26.87318238187686
737,913.2733299505844,-86.86471975086363,-43.963015411655704
738,909.4293519739267,-101.66141539524887,-61.706512609674746
739,902.488015702005,-114.4643667054197,-80.30899071877506
740,892.3372043865783,-124.72154306143324,-100.00024324730461
741,879.0162519535869,-132.06188548651454,-121.0266789882457
742,862.6697591556223,-136.393156176986,-143.617254537034
743,843.4736122204924,-137.96452224945455,-167.9267569853966
744,821.5492191985874,-137.37911098613154,-193.97972384784978
745,796.9140307356355,-135.54798875083662,-221.63454663799166
746,769.4980815489743,-133.5854516546533,-250.56829214089225
747,739.2092700095247,-132.65413488251454,-280.27847944457386
748,705.9950346841788,-133.771715709031,-310.09117975352217
749,669.886478991117,-137.6048622030055,-339.15963425705354
750,631.0458690472274,-144.3121026335774,-366.45541013622915
751,589.7855107973413,-153.50241927524877,-390.7623492786465
752,546.5020596410142,-164.305530433964,-410.6755735184109
753,501.5295610759125,-175.49189978723945,-424.61957901795347
754,454.98155828393294,-185.60049370104537,-430.9138816299676
755,406.6616605352351,-193.0723499744218,-427.90722307522253
756,356.17954301221744,-196.41889905281573,-414.18156700940403
757,303.47721586724674,-194.45817524925957,-388.8176687482927
758,249.49783694374617,-186.59991021304023,-351.7312706832181
759,196.27215614319482,-173.12428739756314,-304.1079598899685
760,146.4287198669183,-155.43026990167164,-248.95748351073
761,102.70073127226453,-136.03638250258143,-191.31590488675522
762,67.31175850239879,-117.86992349106384,-137.09181260467452
763,41.13250746001995,-103.0701411639825,-90.91799620092411
764,23.330578013002423,-92.35089145469288,-54.94547176443909
765,11.883578942999407,-85.26504002869473,-29.199397237288593
766,4.435104589433081,-80.76880676554765,-12.447114951080085
767,-1.045638983427466,-77.69324050440929,-2.893520841597663
768,-5.962291061848646,-75.09634524697617,1.3424020806782622
769,-11.126227789873155,-72.42615236562244,1.9513830733863813
770,-16.990084394109317,-69.44832761001152,0.32339376806067577
771,-23.874765427336797,-66.06018280443493,-2.465647085791556
772,-32.07724129154599,-62.146958305170585,-5.608954653305354
773,-41.853400060389845,-57.52617768617796,-8.473313443432495
774,-53.35667191847904,-51.95239952631425,-10.481827264603893
775,-66.64137911253931,-45.143665258756016,-11.017031273558686
776,-81.69774554738751,-36.79940502625101,-9.358331732920444
777,-98.440164808963,-26.608076597263164,-4.6580326461151955
778,-116.68726624242254,-14.268972224911636,4.031104849142153
779,-136.18386735298316,0.45809012506481395,17.673273341814344
780,-156.64163048910495,17.683882967773457,37.09793721317078
781,-177.74584301622554,37.29451460780808,62.75738384322737
782,-199.11006495608774,58.82951172591788,94.45223718942364
783,-220.2541286924884,81.4219271931691,131.1836551475589
784,-240.70276786727618,103.9045655596027,171.24829942054907
785,-260.1439914772641,125.04835244186552,212.5312069065517
786,-278.4565598207962,143.79810693439055,252.84652778465454
787,-295.5277990062797,159.40445785317792,290.19367867633594
788,-311.0394216854644,171.43369290703703,322.896141634355
789,-324.57946686480454,179.7117764099454,349.68132565118106
790,-336.17581606162616,184.28320818674848,369.7449475801484
791,-346.67211756298855,185.40548386429379,382.77157262772744
792,-357.4132693911878,183.53300232696057,388.8832444686132
793,-369.63213790537,179.26255704393412,388.5431958257906
794,-384.1492805193525,173.25581996914252,382.44811772154287
795,-401.3922746062377,166.15498344081914,371.4218330732475
796,-421.48633061347596,158.50067415644276,356.3289976885651
797,-444.31032397071135,150.66325069286535,338.0161276964513
798,-469.52415477397835,142.8006387946894,317.26684684766406
799,-496.6126593622988,134.86340808206876,294.767236856817
800,-524.9757790394511,126.66023147839667,271.08098827585
801,-554.0360174605041,117.95995186485442,246.6386807778953
802,-583.3181145660404,108.58097635272657,221.75155376634768
803,-612.4891581973486,98.43650438335771,196.63863811245898
804,-641.3493530301793,87.54034079368012,171.45003541530102
805,-669.763174246512,75.98938586129123,146.28481874524192
806,-697.5683396504877,63.92748291303718,121.20531743265417
807,-724.5076764128129,51.50034157041006,96.24957425496738
808,-750.1973293606596,38.82630723252589,71.44152073047749
809,-774.1523237226744,25.997864503345625,46.79571049852882
810,-795.8741658214592,13.104347473458233,22.32712118135005
811,-814.9510052867868,0.25642696588334957,-1.9147087483126768
812,-831.1185938732706,-12.400353305210388,-25.79508370347483
813,-844.2783965084715,-24.688659775307542,-49.05988665085026
814,-854.4834401747181,-36.42113450183615,-71.33540441208197
815,-861.8999164874594,-47.43313043321251,-92.15807924905661
816,-866.7599450977832,-57.611015901265716,-111.02346456417678
817,-869.2963972782906,-66.90578346248088,-127.44019209408819
818,-869.6758879895725,-75.33129751783463,-140.97993884746884
819,-867.9984577190254,-82.94805459226495,-151.32945581520474
820,-864.3418524516022,-89.83194123688065,-158.34808459395157
821,-858.7624902738327,-96.0382292043036,-162.1175182422263
822,-851.2780601252884,-101.57910111831114,-162.96741285767524
823,-841.8873043619967,-106.42096362332865,-161.46033546758431
824,-830.5991853330922,-110.49123932927785,-158.32569844179466
825,-817.4453099488303,-113.68428407098463,-154.36125996751926
826,-802.4866518521776,-115.8708991098294,-150.33579942975985
827,-785.8190929407272,-116.91899603916056,-146.91144176047288
828,-767.5778732103354,-116.72141676775993,-144.58915273831076
829,-747.9504405991975,-115.22342563945642,-143.67822576768052
830,-727.1851688279653,-112.44358191557069,-144.29440083550116
831,-705.5675289081548,-108.47785176477487,-146.38438802326715
832,-683.373739258684,-103.47956690028326,-149.76006287452304
833,-660.8303408144777,-97.62231525679965,-154.12769538040294
834,-638.0874368921354,-91.0630252224891,-159.11072630385627
835,-615.2104202473013,-83.91763494402227,-164.2704966556181
836,-592.1858073573319,-76.25170167636242,-169.12518977518243
837,-568.933650631898,-68.08392529016771,-173.16533018842773
838,-545.3292250705247,-59.399461461474345,-175.8750502943114
839,-521.2176083973291,-50.170697152402965,-176.77123557600981
840,-496.41038702520035,-40.38362028581588,-175.45412950370041
841,-470.67767825681983,-30.063530773148273,-171.6540228670649
842,-443.7672655212026,-19.28956887324773,-165.269491890089
843,-415.47813888709584,-8.19214049005268,-156.39650182797737
844,-385.73349710632243,3.058883468028739,-145.3432430137962
845,-354.58977896585964,14.262507294887428,-132.62617174620584
846,-322.21179643141085,25.18974478552849,-118.94592186223996
847,-288.85543423680105,35.588042514042684,-105.14111560904205
848,-254.86979626953854,45.188365067900804,-92.11204424204666
849,-220.7114498196674,53.707483261611344,-80.7128196603708
850,-186.93761827647393,60.84260809182496,-71.63780875334513
851,-154.17338498051691,66.27206280883513,-65.34033530396943
852,-123.08046555128271,69.68291141038208,-61.998466319519
853,-94.32947930226732,70.82989345551027,-61.522066227921
854,-68.5439315656069,69.60152601070746,-63.59800743210631
855,-46.22267035430383,66.05961386805603,-67.76184416967635
856,-27.695771688065918,60.43660880170165,-73.46700206230582
857,-13.113118038610594,53.09840667382559,-80.12747519218166
858,-2.4466337374420277,44.494678468680604,-87.12891640946819
859,4.47758039591406,35.12252122922632,-93.82045647385607
860,7.941143475264312,25.512116763216852,-99.503266674696
861,8.317857552988528,16.220606376585067,-103.42468714709074
862,6.067168884435148,7.8174538799800075,-104.79186056766964
863,1.734735044919944,0.8452439666086775,-102.83294337950765
864,-4.018796266016977,-4.257973610449994,-96.93815890624703
865,-10.331935966760852,-7.264270330942679,-86.90867020289161
866,-15.985683040007359,-8.26123585035532,-73.30982856456237
867,-19.33613323697614,-7.6969717382695535,-57.6741817805857
868,-18.643641472337436,-6.257614354119312,-42.09274866220491
869,-12.675052064899717,-4.599696492661565,-28.354663271653813
870,-0.99313226539266,-3.1486325564316076,-17.432819733046667
871,16.228891462610306,-2.060175196277214,-9.550269293243652
872,38.49171783583927,-1.2409703278279949,-4.422008737138938
873,65.09211691347616,-0.3747699584906172,-1.4359229333518186
874,95.09608575879014,0.9936781979362763,0.2228724748607469
875,127.28749117103888,3.304616435165997,1.4855574968724028
876,160.20121168159562,6.826507842056628,3.3420762819535987
877,192.25520330739698,11.573253644456827,6.7941388796173285
878,221.93511403814625,17.330183384387965,12.798446564517008
879,247.9806085010381,23.765865443074574,22.18683448151504
880,269.54273045105737,30.549758571041252,35.54231137383024
881,286.30806157662647,37.396262262817004,53.028309107763235
882,298.5717547768658,44.04355538528648,74.25031226458768
883,307.18498401290617,50.24535695573462,98.28617128415206
884,313.31573058103146,55.80836154680924,123.93128645249973
885,318.1257906375379,60.635513589481604,150.0260874860806
886,322.57605090012476,64.73901571030183,175.6785498886
887,327.410698798424,68.22066376599167,200.31496996339195
888,333.1951414711014,71.22743411456867,223.61467793157
889,340.35109816421283,73.89951135552053,245.4028540892299
890,349.2162886688206,76.33630059704188,265.54376219897955
891,360.0848691796372,78.58954156459674,283.8582450379379
892,373.1789539099921,80.66947253050216,300.08504407856765
893,388.610563134435,82.54908175236864,313.8907155797277
894,406.3838958541055,84.16682548818955,324.9136540519144
895,426.4098249405066,85.43864154687952,332.8239744305206
896,448.5109527082045,86.28184095911706,337.3814765305108
897,472.41327803504873,86.63711315760025,338.47427656512343
898,497.74226538756494,86.47649031053106,336.131800878916
899,524.0653658965044,85.79570222696731,330.5118368148925
900,550.9639985902552,84.59059058942842,321.86384517075874
901,578.0591207434469,82.8273005146869,310.4840341571844
902,604.9666622127959,80.4282996532919,296.6811360010073
903,631.2459093174425,77.2814908174908,280.7573627923361
904,656.4106326439187,73.26004387727636,262.9991715883815
905,679.9893236729204,68.24342542795137,243.67394575755162
906,701.5737467371323,62.13859641093933,223.0277841787984
907,720.852829069976,54.90013718892328,201.28290707442352
908,737.6362182785883,46.54863936231379,178.6436226361907
909,751.8377450986904,37.183903317021816,155.3152391989805
910,763.4441869029018,26.982150637508084,131.52636907052084
911,772.5001295709219,16.17862986779528,107.54534729316667
912,779.1043683461182,5.048784094149994,83.6873283634958
913,783.4322429737811,-6.109917062794068,60.30312237629509
914,785.7730800698093,-16.998266690606556,37.7408089563005
915,786.548151371825,-27.338448058522147,16.289285622123728
916,786.292998813181,-36.89922072808827,-3.8739697668148665
917,785.5958284995666,-45.51349674900962,-22.712327283230138
918,784.9885127717044,-53.08255613116586,-40.32624786009187
919,784.8270039075089,-59.57541190913673,-56.9162577190685
920,785.2329001059672,-65.02681772435182,-72.72626510977176
921,786.0904207143875,-69.52659878870548,-87.9931507255094
922,787.0403846437029,-73.20062710937947,-102.92626219601075
923,787.4983135995706,-76.1921286962206,-117.71752624930265
924,786.7470192258423,-78.64605827716531,-132.5673847986746
925,784.0610529454466,-80.6958001272946,-147.71340772140286
926,778.7812392394216,-82.45698197063689,-163.44476340955083
927,770.3239586770536,-84.03119429912209,-180.08435693137238
928,758.1963783197949,-85.51152450950639,-197.93997567294673
929,742.0753104292999,-86.98339461057714,-217.24423207694343
930,721.887537075105,-88.5234054902071,-238.091874422814
931,697.819133817049,-90.19839802244434,-260.37106587304316
932,670.3028146893928,-92.06599563070483,-283.7079604269626
933,640.0029026534213,-94.17762469377067,-307.45406495579886
934,607.7180504839816,-96.58381592777943,-330.7119001868255
935,574.2231200207613,-99.34095025293743,-352.3851086744374
936,540.1730071446735,-102.50880940009921,-371.2627723706712
937,506.09326115773,-106.12328587555453,-386.1359105822295
938,472.37953171998015,-110.1408546117213,-395.91653144362306
939,439.2453715945521,-114.36957675719128,-399.7300509137869
940,406.6240452315668,-118.42005306112213,-396.9636141320843
941,374.06716380991156,-121.71301658703726,-387.26412011044164
942,340.7511530593865,-123.56335181297595,-370.499832896634
943,305.8126894393922,-123.32955989958094,-346.7334624649592
944,268.92803497135276,-120.57696752585656,-316.2659862696513
945,230.53559719022587,-115.20495036666034,-279.7670749378254
946,191.52237019702056,-107.54773268312334,-238.47509032621562
947,152.9686388550573,-98.48387754171739,-194.4648018043198
948,116.17116334549848,-89.44129731590778,-150.7697869067961
949,82.46236941894836,-82.03961387486913,-110.8373562376559
950,52.67298303856194,-77.4489944112986,-77.37690957395094
951,26.752258182867195,-75.957284251146,-51.578327480419794
952,3.904416985292869,-76.9864415112238,-33.224207913837404
953,-16.96907892861077,-79.39249032529005,-21.244564371579067
954,-36.84989612879974,-81.85568143430544,-14.231269614513486
955,-56.36919615260183,-83.22773499119762,-10.773755836227306
956,-75.78709427603769,-82.72659546651084,-9.621146078766962
957,-95.07961331732417,-79.95583502592751,-9.739808192824384
958,-114.01085186889759,-74.82112973455202,-10.320238749546906
959,-132.19199750822952,-67.42067942642649,-10.740316451948395
960,-149.19227027377246,-57.94291391479334,-10.497200366550885
961,-164.68604747848303,-46.59722188083748,-9.135943641106703
962,-178.55301421936076,-33.59224100066882,-6.198816438995891
963,-190.897518463089,-19.144165257934276,-1.2091065007968638
964,-202.0295468904436,-3.492713739596809,6.311882040080707
965,-212.42906537051454,13.083887097614877,16.800077596013985
966,-222.64517679860774,30.2503920418431,30.560728383931313
967,-233.14720977340642,47.585992914477515,47.62661467535345
968,-244.23572112891634,64.56292877735592,67.61228983353939
969,-256.0334808687088,80.57233007247788,89.6658680538751
970,-268.5283721283156,95.02572562324474,112.59223220606884
971,-281.66432727388724,107.49705038507074,135.11197009269793
972,-295.4144167643733,117.81509277966506,156.12594716511953
973,-309.80461119304437,126.0558697598455,174.8707804186962
974,-324.91055004906855,132.456001895342,190.93681956350127
975,-340.78324581902564,137.2939630825627,204.1946134327297
976,-357.3445480457167,140.78897389245526,214.6981486118005
977,-374.474331013289,143.05486454853167,222.6097667759781
978,-392.3396753262267,144.112536089132,228.1569931097298
979,-411.59381166312414,143.93057703208711,231.60522196462807
980,-433.1307025033766,142.4603981793382,233.22776033970527
981,-457.64016666126395,139.6600188945385,233.27459814943464
982,-485.37055115458827,135.51081260795428,231.94808167879444
983,-516.1397339008857,130.02581397039847,229.38107853760403
984,-549.4352021220266,123.25807641461495,225.62065760963003
985,-584.5197063456453,115.3135134250931,220.63586399374645
986,-620.5152185983422,106.35359156710678,214.3525187737465
987,-656.4757794835003,96.58054590798315,206.70298664686726
988,-691.471813999712,86.21229527494734,197.67978975436586
989,-724.6483270259034,75.45204339722744,187.37309756969546
990,-755.2295194710155,64.4657817348957,175.97426731210675
991,-782.5011044733117,53.38814466600894,163.7510963255373
992,-805.7996385914521,42.35434439939212,151.0075932549233
993,-824.5402375767981,31.532287720963836,138.03599849982274
994,-838.2954628522157,21.13486989154012,125.07526119822465
995,-846.849626003646,11.408813330007206,112.28874827483715
996,-850.1674345526595,2.602752320946422,99.76624992678573
997,-848.3883078412191,-5.0740901767269975,87.55219202314102
998,-841.9181490321677,-11.483499965699195,75.68863596337572
999,-831.4600268396432,-16.571402216541742,64.24451852887891
1000,-817.9111694050221,-20.368998495790436,53.308679028063466
1001,-802.245911416911,-22.990685099173902,42.95692134601481
1002,-785.4425694777447,-24.62905787918146,33.21511067381877
1003,-768.4239052872713,-25.543995216473547,24.024961149549995
1004,-751.9825151074997,-26.04708580799553,15.22253453381417
1005,-736.7165513225657,-26.475593033786993,6.541222060590712
